year,month,day,hour,minute,second,temperature
2023,11,10,10,20,29.00,21.00
2023,11,10,10,20,30.00,21.00
2023,11,10,10,20,32.00,21.00
2023,11,10,10,20,35.00,22.00
2023,11,10,10,20,36.00,21.00
2023,11,10,10,20,37.00,21.00
2023,11,10,10,20,39.00,21.00
2023,11,10,10,20,40.00,22.00
2023,11,10,10,20,42.00,21.00
2023,11,10,10,20,43.00,21.00
2023,11,10,10,20,44.00,21.00
2023,11,10,10,20,46.00,22.00
2023,11,10,10,20,47.00,21.00
2023,11,10,10,20,49.00,21.00
2023,11,10,10,20,50.00,21.00
2023,11,10,10,20,51.00,22.00
2023,11,10,10,20,53.00,22.00
2023,11,10,10,20,54.00,21.00
2023,11,10,10,20,55.00,21.00
2023,11,10,10,20,57.00,22.00
2023,11,10,10,20,58.00,21.00
2023,11,10,10,21,0.00,21.00
2023,11,10,10,21,2.00,21.00
2023,11,10,10,21,4.00,21.00
2023,11,10,10,21,7.00,21.00
2023,11,10,10,21,8.00,21.00
2023,11,10,10,21,9.00,21.00
2023,11,10,10,21,11.00,22.00
2023,11,10,10,21,14.00,21.00
2023,11,10,10,21,15.00,21.00
2023,11,10,10,21,18.00,21.00
2023,11,10,10,21,19.00,21.00
2023,11,10,10,21,21.00,22.00
2023,11,10,10,21,22.00,22.00
2023,11,10,10,21,23.00,21.00
2023,11,10,10,21,25.00,22.00
2023,11,10,10,21,26.00,21.00
2023,11,10,10,21,28.00,22.00
2023,11,10,10,21,30.00,22.00
2023,11,10,10,21,32.00,22.00
2023,11,10,10,21,33.00,22.00
2023,11,10,10,21,35.00,22.00
2023,11,10,10,21,36.00,22.00
2023,11,10,10,21,37.00,21.00
2023,11,10,10,21,39.00,22.00
2023,11,10,10,21,40.00,22.00
2023,11,10,10,21,42.00,21.00
2023,11,10,10,21,43.00,21.00
2023,11,10,10,21,44.00,22.00
2023,11,10,10,21,46.00,21.00
2023,11,10,10,21,47.00,21.00
2023,11,10,10,21,49.00,21.00
2023,11,10,10,21,50.00,21.00
2023,11,10,10,21,51.00,21.00
2023,11,10,10,21,53.00,22.00
2023,11,10,10,21,54.00,21.00
2023,11,10,10,21,55.00,22.00
2023,11,10,10,21,58.00,21.00
2023,11,10,10,22,0.00,21.00
2023,11,10,10,22,1.00,21.00
2023,11,10,10,22,2.00,22.00
2023,11,10,10,22,4.00,22.00
2023,11,10,10,22,5.00,21.00
2023,11,10,10,22,7.00,21.00
2023,11,10,10,22,8.00,22.00
2023,11,10,10,22,9.00,21.00
2023,11,10,10,22,11.00,22.00
2023,11,10,10,22,12.00,21.00
2023,11,10,10,22,14.00,22.00
2023,11,10,10,22,15.00,21.00
2023,11,10,10,22,16.00,22.00
2023,11,10,10,22,18.00,22.00
2023,11,10,10,22,19.00,21.00
2023,11,10,10,22,21.00,22.00
2023,11,10,10,22,22.00,22.00
2023,11,10,10,22,23.00,21.00
2023,11,10,10,22,25.00,22.00
2023,11,10,10,22,26.00,21.00
2023,11,10,10,22,28.00,22.00
2023,11,10,10,22,29.00,21.00
2023,11,10,10,22,30.00,21.00
2023,11,10,10,22,32.00,22.00
2023,11,10,10,22,33.00,22.00
2023,11,10,10,22,35.00,21.00
2023,11,10,10,22,36.00,22.00
2023,11,10,10,22,37.00,22.00
2023,11,10,10,22,39.00,21.00
2023,11,10,10,22,40.00,22.00
2023,11,10,10,22,42.00,21.00
2023,11,10,10,22,43.00,22.00
2023,11,10,10,22,44.00,22.00
2023,11,10,10,22,46.00,21.00
2023,11,10,10,22,47.00,22.00
2023,11,10,10,22,48.00,22.00
2023,11,10,10,22,50.00,22.00
2023,11,10,10,22,51.00,22.00
2023,11,10,10,22,53.00,21.00
2023,11,10,10,22,54.00,22.00
2023,11,10,10,22,55.00,22.00
2023,11,10,10,22,57.00,22.00
2023,11,10,10,22,58.00,21.00
2023,11,10,10,23,0.00,21.00
2023,11,10,10,23,1.00,21.00
2023,11,10,10,23,2.00,21.00
2023,11,10,10,23,4.00,21.00
2023,11,10,10,23,5.00,22.00
2023,11,10,10,23,7.00,21.00
2023,11,10,10,23,8.00,22.00
2023,11,10,10,23,9.00,22.00
2023,11,10,10,23,11.00,22.00
2023,11,10,10,23,12.00,22.00
2023,11,10,10,23,14.00,22.00
2023,11,10,10,23,15.00,22.00
2023,11,10,10,23,16.00,22.00
2023,11,10,10,23,18.00,22.00
2023,11,10,10,23,19.00,22.00
2023,11,10,10,23,21.00,22.00
2023,11,10,10,23,22.00,22.00
2023,11,10,10,23,23.00,22.00
2023,11,10,10,23,25.00,22.00
2023,11,10,10,23,26.00,22.00
2023,11,10,10,23,28.00,22.00
2023,11,10,10,23,29.00,22.00
2023,11,10,10,23,30.00,22.00
2023,11,10,10,23,32.00,22.00
2023,11,10,10,23,33.00,22.00
2023,11,10,10,23,34.00,22.00
2023,11,10,10,23,36.00,22.00
2023,11,10,10,23,37.00,22.00
2023,11,10,10,23,39.00,22.00
2023,11,10,10,23,40.00,22.00
2023,11,10,10,23,41.00,22.00
2023,11,10,10,23,43.00,22.00
2023,11,10,10,23,44.00,22.00
2023,11,10,10,23,46.00,22.00
2023,11,10,10,23,47.00,22.00
2023,11,10,10,23,48.00,22.00
2023,11,10,10,23,50.00,22.00
2023,11,10,10,23,51.00,22.00
2023,11,10,10,23,53.00,22.00
2023,11,10,10,23,54.00,22.00
2023,11,10,10,23,55.00,21.00
2023,11,10,10,23,57.00,22.00
2023,11,10,10,23,58.00,22.00
2023,11,10,10,24,0.00,22.00
2023,11,10,10,24,1.00,21.00
2023,11,10,10,24,2.00,22.00
2023,11,10,10,24,4.00,22.00
2023,11,10,10,24,5.00,21.00
2023,11,10,10,24,7.00,21.00
2023,11,10,10,24,8.00,22.00
2023,11,10,10,24,9.00,22.00
2023,11,10,10,24,11.00,22.00
2023,11,10,10,24,12.00,21.00
2023,11,10,10,24,13.00,21.00
2023,11,10,10,24,15.00,21.00
2023,11,10,10,24,16.00,22.00
2023,11,10,10,24,18.00,22.00
2023,11,10,10,24,19.00,21.00
2023,11,10,10,24,20.00,22.00
2023,11,10,10,24,22.00,22.00
2023,11,10,10,24,23.00,22.00
2023,11,10,10,24,25.00,22.00
2023,11,10,10,24,26.00,22.00
2023,11,10,10,24,27.00,22.00
2023,11,10,10,24,29.00,22.00
2023,11,10,10,24,30.00,22.00
2023,11,10,10,24,32.00,22.00
2023,11,10,10,24,33.00,22.00
2023,11,10,10,24,34.00,21.00
2023,11,10,10,24,36.00,22.00
2023,11,10,10,24,37.00,21.00
2023,11,10,10,24,39.00,22.00
2023,11,10,10,24,40.00,21.00
2023,11,10,10,24,41.00,22.00
2023,11,10,10,24,43.00,22.00
2023,11,10,10,24,44.00,22.00
2023,11,10,10,24,46.00,22.00
2023,11,10,10,24,47.00,22.00
2023,11,10,10,24,48.00,22.00
2023,11,10,10,24,48.00,22.00
2023,11,10,10,24,50.00,22.00
2023,11,10,10,24,51.00,22.00
2023,11,10,10,24,53.00,22.00
2023,11,10,10,24,54.00,21.00
2023,11,10,10,24,57.00,22.00
2023,11,10,10,24,58.00,22.00
2023,11,10,10,24,58.00,21.00
2023,11,10,10,24,59.00,22.00
2023,11,10,10,25,1.00,22.00
2023,11,10,10,25,2.00,22.00
2023,11,10,10,25,4.00,22.00
2023,11,10,10,25,5.00,22.00
2023,11,10,10,25,6.00,22.00
2023,11,10,10,25,8.00,22.00
2023,11,10,10,25,9.00,22.00
2023,11,10,10,25,11.00,22.00
2023,11,10,10,25,12.00,22.00
2023,11,10,10,25,13.00,22.00
2023,11,10,10,25,15.00,22.00
2023,11,10,10,25,16.00,22.00
2023,11,10,10,25,18.00,22.00
2023,11,10,10,25,19.00,22.00
2023,11,10,10,25,20.00,22.00
2023,11,10,10,25,22.00,22.00
2023,11,10,10,25,23.00,22.00
2023,11,10,10,25,25.00,22.00
2023,11,10,10,25,26.00,22.00
2023,11,10,10,25,27.00,22.00
2023,11,10,10,25,29.00,22.00
2023,11,10,10,25,30.00,22.00
2023,11,10,10,25,32.00,22.00
2023,11,10,10,25,33.00,22.00
2023,11,10,10,25,34.00,22.00
2023,11,10,10,25,36.00,22.00
2023,11,10,10,25,37.00,22.00
2023,11,10,10,25,39.00,22.00
2023,11,10,10,25,40.00,22.00
2023,11,10,10,25,41.00,22.00
2023,11,10,10,25,43.00,22.00
2023,11,10,10,25,44.00,22.00
2023,11,10,10,25,46.00,22.00
2023,11,10,10,25,47.00,22.00
2023,11,10,10,25,48.00,22.00
2023,11,10,10,25,50.00,22.00
2023,11,10,10,25,51.00,22.00
2023,11,10,10,25,53.00,22.00
2023,11,10,10,25,54.00,22.00
2023,11,10,10,25,55.00,22.00
2023,11,10,10,25,57.00,22.00
2023,11,10,10,25,58.00,22.00
2023,11,10,10,26,0.00,22.00
2023,11,10,10,26,1.00,22.00
2023,11,10,10,26,2.00,22.00
2023,11,10,10,26,4.00,22.00
2023,11,10,10,26,5.00,22.00
2023,11,10,10,26,6.00,22.00
2023,11,10,10,26,8.00,22.00
2023,11,10,10,26,9.00,22.00
2023,11,10,10,26,11.00,22.00
2023,11,10,10,26,12.00,22.00
2023,11,10,10,26,13.00,22.00
2023,11,10,10,26,15.00,22.00
2023,11,10,10,26,16.00,22.00
2023,11,10,10,26,18.00,22.00
2023,11,10,10,26,19.00,22.00
2023,11,10,10,26,20.00,22.00
2023,11,10,10,26,22.00,22.00
2023,11,10,10,26,23.00,22.00
2023,11,10,10,26,25.00,22.00
2023,11,10,10,26,26.00,22.00
2023,11,10,10,26,27.00,22.00
2023,11,10,10,26,29.00,22.00
2023,11,10,10,26,30.00,22.00
2023,11,10,10,26,32.00,22.00
2023,11,10,10,26,33.00,22.00
2023,11,10,10,26,34.00,22.00
2023,11,10,10,26,36.00,22.00
2023,11,10,10,26,37.00,22.00
2023,11,10,10,26,39.00,22.00
2023,11,10,10,26,40.00,22.00
2023,11,10,10,26,41.00,22.00
2023,11,10,10,26,43.00,22.00
2023,11,10,10,26,44.00,22.00
2023,11,10,10,26,46.00,22.00
2023,11,10,10,26,47.00,22.00
2023,11,10,10,26,48.00,22.00
2023,11,10,10,26,50.00,22.00
2023,11,10,10,26,51.00,22.00
2023,11,10,10,26,53.00,22.00
2023,11,10,10,26,54.00,22.00
2023,11,10,10,26,55.00,22.00
2023,11,10,10,26,57.00,22.00
2023,11,10,10,26,58.00,22.00
2023,11,10,10,26,59.00,22.00
2023,11,10,10,27,1.00,22.00
2023,11,10,10,27,2.00,22.00
2023,11,10,10,27,4.00,22.00
2023,11,10,10,27,5.00,22.00
2023,11,10,10,27,6.00,22.00
2023,11,10,10,27,8.00,22.00
2023,11,10,10,27,9.00,22.00
2023,11,10,10,27,11.00,22.00
2023,11,10,10,27,12.00,22.00
2023,11,10,10,27,13.00,22.00
2023,11,10,10,27,15.00,22.00
2023,11,10,10,27,16.00,22.00
2023,11,10,10,27,18.00,22.00
2023,11,10,10,27,19.00,22.00
2023,11,10,10,27,20.00,22.00
2023,11,10,10,27,22.00,22.00
2023,11,10,10,27,23.00,22.00
2023,11,10,10,27,25.00,22.00
2023,11,10,10,27,26.00,22.00
2023,11,10,10,27,27.00,22.00
2023,11,10,10,27,29.00,22.00
2023,11,10,10,27,30.00,22.00
2023,11,10,10,27,32.00,22.00
2023,11,10,10,27,33.00,22.00
2023,11,10,10,27,34.00,22.00
2023,11,10,10,27,36.00,22.00
2023,11,10,10,27,37.00,22.00
2023,11,10,10,27,38.00,22.00
2023,11,10,10,27,40.00,22.00
2023,11,10,10,27,41.00,22.00
2023,11,10,10,27,43.00,22.00
2023,11,10,10,27,44.00,22.00
2023,11,10,10,27,45.00,22.00
2023,11,10,10,27,47.00,22.00
2023,11,10,10,27,48.00,22.00
2023,11,10,10,27,50.00,22.00
2023,11,10,10,27,51.00,22.00
2023,11,10,10,27,52.00,22.00
2023,11,10,10,27,54.00,22.00
2023,11,10,10,27,55.00,22.00
2023,11,10,10,27,57.00,22.00
2023,11,10,10,27,58.00,22.00
2023,11,10,10,27,59.00,22.00
2023,11,10,10,28,1.00,22.00
2023,11,10,10,28,2.00,22.00
2023,11,10,10,28,4.00,22.00
2023,11,10,10,28,5.00,22.00
2023,11,10,10,28,6.00,22.00
2023,11,10,10,28,8.00,22.00
2023,11,10,10,28,9.00,22.00
2023,11,10,10,28,11.00,22.00
2023,11,10,10,28,12.00,22.00
2023,11,10,10,28,13.00,22.00
2023,11,10,10,28,15.00,22.00
2023,11,10,10,28,16.00,22.00
2023,11,10,10,28,17.00,22.00
2023,11,10,10,28,19.00,22.00
2023,11,10,10,28,20.00,22.00
2023,11,10,10,28,22.00,22.00
2023,11,10,10,28,23.00,22.00
2023,11,10,10,28,24.00,22.00
2023,11,10,10,28,26.00,22.00
2023,11,10,10,28,27.00,22.00
2023,11,10,10,28,29.00,22.00
2023,11,10,10,28,30.00,22.00
2023,11,10,10,28,31.00,22.00
2023,11,10,10,28,33.00,22.00
2023,11,10,10,28,34.00,22.00
2023,11,10,10,28,36.00,22.00
2023,11,10,10,28,37.00,22.00
2023,11,10,10,28,38.00,22.00
2023,11,10,10,28,40.00,22.00
2023,11,10,10,28,41.00,22.00
2023,11,10,10,28,43.00,22.00
2023,11,10,10,28,44.00,22.00
2023,11,10,10,28,45.00,22.00
2023,11,10,10,28,47.00,22.00
2023,11,10,10,28,48.00,22.00
2023,11,10,10,28,50.00,22.00
2023,11,10,10,29,12.00,22.00
2023,11,10,10,29,14.00,22.00
2023,11,10,10,29,15.00,22.00
2023,11,10,10,29,16.00,22.00
2023,11,10,10,29,18.00,22.00
2023,11,10,10,29,19.00,22.00
2023,11,10,10,29,21.00,22.00
2023,11,10,10,29,22.00,22.00
2023,11,10,10,29,23.00,22.00
2023,11,10,10,29,25.00,22.00
2023,11,10,10,29,26.00,22.00
2023,11,10,10,29,27.00,22.00
2023,11,10,10,29,29.00,22.00
2023,11,10,10,29,30.00,22.00
2023,11,10,10,29,32.00,22.00
2023,11,10,10,29,33.00,22.00
2023,11,10,10,29,34.00,22.00
2023,11,10,10,29,36.00,22.00
2023,11,10,10,29,39.00,22.00
2023,11,10,10,29,40.00,22.00
2023,11,10,10,29,41.00,22.00
2023,11,10,10,29,43.00,22.00
2023,11,10,10,29,44.00,22.00
2023,11,10,10,29,46.00,22.00
2023,11,10,10,29,47.00,22.00
2023,11,10,10,29,48.00,22.00
2023,11,10,10,29,50.00,22.00
2023,11,10,10,29,51.00,22.00
2023,11,10,10,29,53.00,22.00
2023,11,10,10,29,54.00,22.00
2023,11,10,10,29,55.00,22.00
2023,11,10,10,29,57.00,22.00
2023,11,10,10,29,58.00,22.00
2023,11,10,10,29,59.00,22.00
2023,11,10,10,30,1.00,22.00
2023,11,10,10,30,2.00,22.00
2023,11,10,10,30,4.00,22.00
2023,11,10,10,30,5.00,22.00
2023,11,10,10,30,6.00,22.00
2023,11,10,10,30,8.00,22.00
2023,11,10,10,30,9.00,22.00
2023,11,10,10,30,11.00,22.00
2023,11,10,10,30,12.00,22.00
2023,11,10,10,30,13.00,22.00
2023,11,10,10,30,15.00,22.00
2023,11,10,10,30,16.00,22.00
2023,11,10,10,30,18.00,22.00
2023,11,10,10,30,19.00,22.00
2023,11,10,10,30,20.00,22.00
2023,11,10,10,30,22.00,22.00
2023,11,10,10,30,24.00,22.00
2023,11,10,10,30,25.00,22.00
2023,11,10,10,30,26.00,22.00
2023,11,10,10,30,27.00,22.00
2023,11,10,10,30,29.00,22.00
2023,11,10,10,30,30.00,22.00
2023,11,10,10,30,32.00,22.00
2023,11,10,10,30,33.00,22.00
2023,11,10,10,30,34.00,22.00
2023,11,10,10,30,36.00,22.00
2023,11,10,10,30,37.00,22.00
2023,11,10,10,30,39.00,22.00
2023,11,10,10,30,40.00,22.00
2023,11,10,10,30,41.00,22.00
2023,11,10,10,30,43.00,22.00
2023,11,10,10,30,44.00,22.00
2023,11,10,10,30,46.00,22.00
2023,11,10,10,30,47.00,22.00
2023,11,10,10,30,48.00,22.00
2023,11,10,10,30,50.00,22.00
2023,11,10,10,30,51.00,22.00
2023,11,10,10,30,52.00,22.00
2023,11,10,10,30,54.00,22.00
2023,11,10,10,30,55.00,22.00
2023,11,10,10,30,57.00,22.00
2023,11,10,10,30,58.00,22.00
2023,11,10,10,30,59.00,22.00
2023,11,10,10,31,1.00,22.00
2023,11,10,10,31,2.00,22.00
2023,11,10,10,31,4.00,22.00
2023,11,10,10,31,5.00,22.00
2023,11,10,10,31,6.00,22.00
2023,11,10,10,31,8.00,22.00
2023,11,10,10,31,9.00,22.00
2023,11,10,10,31,11.00,22.00
2023,11,10,10,31,12.00,22.00
2023,11,10,10,31,13.00,22.00
2023,11,10,10,31,15.00,22.00
2023,11,10,10,31,16.00,22.00
2023,11,10,10,31,18.00,22.00
2023,11,10,10,31,19.00,22.00
2023,11,10,10,31,20.00,22.00
2023,11,10,10,31,22.00,22.00
2023,11,10,10,31,23.00,22.00
2023,11,10,10,31,25.00,22.00
2023,11,10,10,31,26.00,22.00
2023,11,10,10,31,27.00,22.00
2023,11,10,10,31,29.00,22.00
2023,11,10,10,31,30.00,22.00
2023,11,10,10,31,31.00,22.00
2023,11,10,10,31,33.00,22.00
2023,11,10,10,31,34.00,22.00
2023,11,10,10,31,36.00,22.00
2023,11,10,10,31,37.00,22.00
2023,11,10,10,31,38.00,22.00
2023,11,10,10,31,40.00,22.00
2023,11,10,10,31,41.00,22.00
2023,11,10,10,31,43.00,22.00
2023,11,10,10,31,44.00,22.00
2023,11,10,10,31,45.00,22.00
2023,11,10,10,31,47.00,22.00
2023,11,10,10,31,48.00,22.00
2023,11,10,10,31,50.00,22.00
2023,11,10,10,31,51.00,22.00
2023,11,10,10,31,52.00,22.00
2023,11,10,10,31,54.00,22.00
2023,11,10,10,31,55.00,22.00
2023,11,10,10,31,57.00,22.00
2023,11,10,10,31,58.00,22.00
2023,11,10,10,31,59.00,22.00
2023,11,10,10,32,1.00,22.00
2023,11,10,10,32,2.00,22.00
2023,11,10,10,32,4.00,22.00
2023,11,10,10,32,5.00,22.00
2023,11,10,10,32,6.00,22.00
2023,11,10,10,32,8.00,22.00
2023,11,10,10,32,9.00,22.00
2023,11,10,10,32,11.00,22.00
2023,11,10,10,32,12.00,22.00
2023,11,10,10,32,13.00,22.00
2023,11,10,10,32,15.00,22.00
2023,11,10,10,32,16.00,22.00
2023,11,10,10,32,17.00,22.00
2023,11,10,10,32,19.00,22.00
2023,11,10,10,32,20.00,22.00
2023,11,10,10,32,22.00,22.00
2023,11,10,10,32,23.00,22.00
2023,11,10,10,32,24.00,22.00
2023,11,10,10,32,26.00,22.00
2023,11,10,10,32,27.00,22.00
2023,11,10,10,32,29.00,22.00
2023,11,10,10,32,30.00,22.00
2023,11,10,10,32,31.00,22.00
2023,11,10,10,32,33.00,22.00
2023,11,10,10,32,34.00,22.00
2023,11,10,10,32,36.00,22.00
2023,11,10,10,32,37.00,22.00
2023,11,10,10,32,38.00,22.00
2023,11,10,10,32,40.00,22.00
2023,11,10,10,32,41.00,22.00
2023,11,10,10,32,43.00,22.00
2023,11,10,10,32,44.00,22.00
2023,11,10,10,32,45.00,22.00
2023,11,10,10,32,47.00,22.00
2023,11,10,10,32,48.00,22.00
2023,11,10,10,32,49.00,22.00
2023,11,10,10,32,51.00,22.00
2023,11,10,10,32,52.00,22.00
2023,11,10,10,32,54.00,22.00
2023,11,10,10,32,55.00,22.00
2023,11,10,10,32,56.00,22.00
2023,11,10,10,32,58.00,22.00
2023,11,10,10,32,59.00,22.00
2023,11,10,10,33,1.00,22.00
2023,11,10,10,33,2.00,22.00
2023,11,10,10,33,3.00,22.00
2023,11,10,10,33,5.00,22.00
2023,11,10,10,33,6.00,22.00
2023,11,10,10,33,8.00,22.00
2023,11,10,10,33,9.00,22.00
2023,11,10,10,33,10.00,22.00
2023,11,10,10,33,12.00,22.00
2023,11,10,10,33,13.00,22.00
2023,11,10,10,33,15.00,22.00
2023,11,10,10,33,16.00,22.00
2023,11,10,10,33,17.00,22.00
2023,11,10,10,33,19.00,22.00
2023,11,10,10,33,20.00,22.00
2023,11,10,10,33,22.00,22.00
2023,11,10,10,33,23.00,22.00
2023,11,10,10,33,24.00,22.00
2023,11,10,10,33,26.00,22.00
2023,11,10,10,33,27.00,22.00
2023,11,10,10,33,28.00,22.00
2023,11,10,10,33,30.00,22.00
2023,11,10,10,33,31.00,22.00
2023,11,10,10,33,33.00,22.00
2023,11,10,10,33,34.00,22.00
2023,11,10,10,33,35.00,22.00
2023,11,10,10,33,37.00,22.00
2023,11,10,10,33,38.00,22.00
2023,11,10,10,33,40.00,22.00
2023,11,10,10,33,41.00,22.00
2023,11,10,10,33,42.00,22.00
2023,11,10,10,33,44.00,22.00
2023,11,10,10,33,45.00,22.00
2023,11,10,10,33,47.00,22.00
2023,11,10,10,33,49.00,22.00
2023,11,10,10,33,51.00,22.00
2023,11,10,10,33,52.00,22.00
2023,11,10,10,33,55.00,22.00
2023,11,10,10,33,56.00,22.00
2023,11,10,10,33,58.00,22.00
2023,11,10,10,33,59.00,22.00
2023,11,10,10,34,1.00,22.00
2023,11,10,10,34,2.00,22.00
2023,11,10,10,34,3.00,22.00
2023,11,10,10,34,5.00,22.00
2023,11,10,10,34,6.00,22.00
2023,11,10,10,34,7.00,22.00
2023,11,10,10,34,9.00,22.00
2023,11,10,10,34,10.00,22.00
2023,11,10,10,34,12.00,22.00
2023,11,10,10,34,13.00,22.00
2023,11,10,10,34,14.00,22.00
2023,11,10,10,34,16.00,22.00
2023,11,10,10,34,17.00,22.00
2023,11,10,10,34,19.00,22.00
2023,11,10,10,34,20.00,22.00
2023,11,10,10,34,21.00,22.00
2023,11,10,10,34,23.00,22.00
2023,11,10,10,34,24.00,22.00
2023,11,10,10,34,26.00,22.00
2023,11,10,10,34,27.00,22.00
2023,11,10,10,34,28.00,22.00
2023,11,10,10,34,30.00,22.00
2023,11,10,10,34,31.00,22.00
2023,11,10,10,34,33.00,22.00
2023,11,10,10,34,34.00,22.00
2023,11,10,10,34,35.00,22.00
2023,11,10,10,34,37.00,22.00
2023,11,10,10,34,38.00,22.00
2023,11,10,10,34,39.00,22.00
2023,11,10,10,34,41.00,22.00
2023,11,10,10,34,42.00,22.00
2023,11,10,10,34,44.00,22.00
2023,11,10,10,34,45.00,22.00
2023,11,10,10,34,46.00,22.00
2023,11,10,10,34,48.00,22.00
2023,11,10,10,34,49.00,22.00
2023,11,10,10,34,51.00,22.00
2023,11,10,10,34,52.00,22.00
2023,11,10,10,34,53.00,22.00
2023,11,10,10,34,55.00,22.00
2023,11,10,10,34,56.00,22.00
2023,11,10,10,34,58.00,22.00
2023,11,10,10,34,59.00,22.00
2023,11,10,10,35,0.00,22.00
2023,11,10,10,35,2.00,22.00
2023,11,10,10,35,3.00,22.00
2023,11,10,10,35,5.00,22.00
2023,11,10,10,35,6.00,22.00
2023,11,10,10,35,7.00,22.00
2023,11,10,10,35,9.00,22.00
2023,11,10,10,35,10.00,22.00
2023,11,10,10,35,12.00,22.00
2023,11,10,10,35,13.00,22.00
2023,11,10,10,35,14.00,22.00
2023,11,10,10,35,16.00,22.00
2023,11,10,10,35,17.00,22.00
2023,11,10,10,35,19.00,22.00
2023,11,10,10,35,20.00,22.00
2023,11,10,10,35,21.00,22.00
2023,11,10,10,35,23.00,22.00
2023,11,10,10,35,24.00,22.00
2023,11,10,10,35,25.00,22.00
2023,11,10,10,35,27.00,22.00
2023,11,10,10,35,28.00,22.00
2023,11,10,10,35,30.00,22.00
2023,11,10,10,35,52.00,22.00
2023,11,10,10,36,35.00,17.00
2023,11,10,10,37,1.00,22.00
2023,11,10,10,37,24.00,17.00
2023,11,10,10,37,56.00,22.00
2023,11,10,10,37,57.00,22.00
2023,11,10,10,37,59.00,22.00
2023,11,10,10,38,0.00,22.00
2023,11,10,10,38,2.00,22.00
2023,11,10,10,38,3.00,22.00
2023,11,10,10,38,4.00,22.00
2023,11,10,10,38,6.00,22.00
2023,11,10,10,38,7.00,22.00
2023,11,10,10,38,9.00,22.00
2023,11,10,10,38,10.00,22.00
2023,11,10,10,38,11.00,22.00
2023,11,10,10,38,13.00,22.00
2023,11,10,10,38,14.00,22.00
2023,11,10,10,38,17.00,22.00
2023,11,10,10,38,18.00,22.00
2023,11,10,10,38,20.00,22.00
2023,11,10,10,38,21.00,22.00
2023,11,10,10,38,22.00,22.00
2023,11,10,10,38,24.00,22.00
2023,11,10,10,38,25.00,22.00
2023,11,10,10,38,27.00,22.00
2023,11,10,10,38,28.00,22.00
2023,11,10,10,38,29.00,22.00
2023,11,10,10,38,31.00,22.00
2023,11,10,10,38,32.00,22.00
2023,11,10,10,38,34.00,22.00
2023,11,10,10,38,35.00,22.00
2023,11,10,10,38,36.00,22.00
2023,11,10,10,38,38.00,22.00
2023,11,10,10,39,0.00,22.00
2023,11,10,10,39,2.00,22.00
2023,11,10,10,39,3.00,22.00
2023,11,10,10,39,5.00,22.00
2023,11,10,10,39,6.00,22.00
2023,11,10,10,39,7.00,22.00
2023,11,10,10,39,9.00,22.00
2023,11,10,10,39,10.00,22.00
2023,11,10,10,39,11.00,22.00
2023,11,10,10,39,13.00,22.00
2023,11,10,10,39,14.00,22.00
2023,11,10,10,39,16.00,22.00
2023,11,10,10,40,3.00,22.00
2023,11,10,10,40,5.00,22.00
2023,11,10,10,40,6.00,22.00
2023,11,10,10,40,7.00,22.00
2023,11,10,10,40,9.00,22.00
2023,11,10,10,40,10.00,22.00
2023,11,10,10,40,12.00,22.00
2023,11,10,10,40,13.00,22.00
2023,11,10,10,40,14.00,22.00
2023,11,10,10,40,16.00,22.00
2023,11,10,10,40,17.00,22.00
2023,11,10,10,40,19.00,22.00
2023,11,10,10,40,20.00,22.00
2023,11,10,10,40,21.00,22.00
2023,11,10,10,40,23.00,22.00
2023,11,10,10,40,24.00,22.00
2023,11,10,10,40,26.00,22.00
2023,11,10,10,40,27.00,22.00
2023,11,10,10,40,28.00,22.00
2023,11,10,10,40,30.00,22.00
2023,11,10,10,40,31.00,22.00
2023,11,10,10,40,33.00,22.00
2023,11,10,10,40,34.00,22.00
2023,11,10,10,40,35.00,22.00
2023,11,10,10,40,37.00,22.00
2023,11,10,10,40,38.00,22.00
2023,11,10,10,40,40.00,22.00
2023,11,10,10,40,41.00,22.00
2023,11,10,10,40,42.00,22.00
2023,11,10,10,40,44.00,22.00
2023,11,10,10,40,45.00,22.00
2023,11,10,10,40,46.00,22.00
2023,11,10,10,40,48.00,22.00
2023,11,10,10,40,49.00,22.00
2023,11,10,10,40,51.00,22.00
2023,11,10,10,40,52.00,22.00
2023,11,10,10,40,53.00,22.00
2023,11,10,10,40,55.00,22.00
2023,11,10,10,40,56.00,22.00
2023,11,10,10,40,58.00,22.00
2023,11,10,10,40,59.00,22.00
2023,11,10,10,41,0.00,22.00
2023,11,10,10,41,2.00,22.00
2023,11,10,10,41,3.00,22.00
2023,11,10,10,41,5.00,22.00
2023,11,10,10,41,6.00,22.00
2023,11,10,10,41,7.00,22.00
2023,11,10,10,41,29.00,22.00
2023,11,10,10,41,30.00,22.00
2023,11,10,10,41,32.00,22.00
2023,11,10,10,41,33.00,22.00
2023,11,10,10,41,35.00,22.00
2023,11,10,10,41,36.00,22.00
2023,11,10,10,41,37.00,22.00
2023,11,10,10,41,39.00,22.00
2023,11,10,10,41,40.00,22.00
2023,11,10,10,41,41.00,22.00
2023,11,10,10,41,43.00,22.00
2023,11,10,10,41,44.00,22.00
2023,11,10,10,41,46.00,22.00
2023,11,10,10,41,47.00,22.00
2023,11,10,10,41,48.00,22.00
2023,11,10,10,41,50.00,22.00
2023,11,10,10,41,51.00,22.00
2023,11,10,10,41,53.00,22.00
2023,11,10,10,41,54.00,22.00
